date,Temperature,OT,Relative Humidity,Surface Albedo,Wind Direction,Wind Speed,Pressure,Dew Point,Year,Month,Day,Time
2022-02-05 03:30:00,0.8,0,40.87,0.22,357,2.9000000000000004,904,-11.0,2022,2,5,03:30:00
2022-02-05 04:30:00,0.4,0,41.42,0.22,181,2.8000000000000003,904,-11.2,2022,2,5,04:30:00
2022-02-05 05:30:00,0.1,0,41.7,0.22,7,2.6,903,-11.4,2022,2,5,05:30:00
2022-02-05 06:30:00,-0.2,0,42.27,0.22,11,2.5,903,-11.5,2022,2,5,06:30:00
2022-02-05 07:30:00,-0.7000000000000001,0,43.51,0.22,13,2.4000000000000004,903,-11.6,2022,2,5,07:30:00
2022-02-05 08:30:00,-1.1,0,44.49,0.22,15,2.3000000000000003,902,-11.7,2022,2,5,08:30:00
2022-02-05 09:30:00,-1.5,0,45.55,0.22,15,2.3000000000000003,902,-11.8,2022,2,5,09:30:00
2022-02-05 10:30:00,-1.8,0,46.28,0.22,14,2.4000000000000004,901,-11.8,2022,2,5,10:30:00
2022-02-05 11:30:00,-2.1,0,47.15,0.22,13,2.5,901,-11.9,2022,2,5,11:30:00
2022-02-05 12:30:00,-2.3000000000000003,0,47.7,0.22,11,2.5,900,-11.9,2022,2,5,12:30:00
2022-02-05 13:30:00,-2.2,0,47.33,0.22,9,2.6,900,-11.9,2022,2,5,13:30:00
2022-02-05 14:30:00,-0.2,3,41.21,0.22,8,3.5,900,-11.8,2022,2,5,14:30:00
2022-02-05 15:30:00,3.3000000000000003,150,33.58,0.22,7,4.7,900,-11.2,2022,2,5,15:30:00
2022-02-05 16:30:00,6.7,354,26.02,0.22,9,5.4,900,-11.5,2022,2,5,16:30:00
2022-02-05 17:30:00,9.5,531,20.3,0.22,12,5.6000000000000005,900,-12.2,2022,2,5,17:30:00
2022-02-05 18:30:00,11.3,657,18.06,0.22,11,5.7,900,-12.2,2022,2,5,18:30:00
2022-02-05 19:30:00,12.5,721,17.17,0.22,9,5.9,899,-11.8,2022,2,5,19:30:00
2022-02-05 20:30:00,13.2,715,16.77,0.22,9,6.1000000000000005,898,-11.5,2022,2,5,20:30:00
2022-02-05 21:30:00,13.5,642,16.45,0.22,9,6.2,897,-11.5,2022,2,5,21:30:00
2022-02-05 22:30:00,13.1,506,16.86,0.22,9,5.7,896,-11.5,2022,2,5,22:30:00
2022-02-05 23:30:00,10.6,322,20.76,0.22,6,3.9,896,-11.0,2022,2,5,23:30:00
2022-02-06 00:30:00,6.7,117,34.44,0.22,178,2.5,896,-7.9,2022,2,6,00:30:00
2022-02-06 01:30:00,4.6000000000000005,0,38.84,0.22,353,2.5,897,-8.200000000000001,2022,2,6,01:30:00
2022-02-06 02:30:00,4.1000000000000005,0,39.08,0.22,353,2.7,897,-8.6,2022,2,6,02:30:00
2022-02-06 03:30:00,3.8,0,39.25,0.22,357,2.8000000000000003,897,-8.8,2022,2,6,03:30:00
2022-02-06 04:30:00,3.7,0,39.11,0.22,181,3.0,898,-9.0,2022,2,6,04:30:00
2022-02-06 05:30:00,3.6,0,38.98,0.22,2,3.2,898,-9.1,2022,2,6,05:30:00
2022-02-06 06:30:00,3.3000000000000003,0,39.47,0.22,181,3.4000000000000004,898,-9.2,2022,2,6,06:30:00
2022-02-06 07:30:00,3.0,0,39.7,0.22,359,3.8,897,-9.4,2022,2,6,07:30:00
2022-02-06 08:30:00,2.9000000000000004,0,39.16,0.22,358,4.2,897,-9.7,2022,2,6,08:30:00
2022-02-06 09:30:00,2.8000000000000003,0,38.8,0.22,358,4.4,897,-9.9,2022,2,6,09:30:00
2022-02-06 10:30:00,2.7,0,38.76,0.22,358,4.5,897,-10.0,2022,2,6,10:30:00
2022-02-06 11:30:00,2.7,0,38.52,0.22,359,4.7,897,-10.1,2022,2,6,11:30:00
2022-02-06 12:30:00,2.7,0,38.2,0.22,359,5.1000000000000005,897,-10.2,2022,2,6,12:30:00
2022-02-06 13:30:00,2.7,0,38.06,0.22,358,5.6000000000000005,898,-10.2,2022,2,6,13:30:00
2022-02-06 14:30:00,4.2,3,34.63,0.22,356,6.4,898,-10.1,2022,2,6,14:30:00
2022-02-06 15:30:00,7.300000000000001,150,29.44,0.22,357,7.4,899,-9.4,2022,2,6,15:30:00
2022-02-06 16:30:00,10.3,354,25.95,0.22,183,8.4,899,-8.4,2022,2,6,16:30:00
2022-02-06 17:30:00,12.6,525,21.97,0.22,9,9.1,899,-8.6,2022,2,6,17:30:00
2022-02-06 18:30:00,13.9,649,18.88,0.22,11,9.1,899,-9.5,2022,2,6,18:30:00
2022-02-06 19:30:00,14.6,713,17.31,0.22,12,9.0,899,-10.0,2022,2,6,19:30:00
2022-02-06 20:30:00,15.0,707,16.52,0.22,14,8.9,898,-10.2,2022,2,6,20:30:00
2022-02-06 21:30:00,15.0,637,16.2,0.22,16,8.5,898,-10.5,2022,2,6,21:30:00
2022-02-06 22:30:00,14.5,506,16.4,0.22,16,7.6,898,-10.7,2022,2,6,22:30:00
2022-02-06 23:30:00,12.6,323,18.41,0.22,14,5.800000000000001,898,-10.8,2022,2,6,23:30:00
2022-02-07 00:30:00,9.2,119,25.53,0.22,11,4.0,899,-9.6,2022,2,7,00:30:00
2022-02-07 01:30:00,6.9,0,32.22,0.22,11,3.4000000000000004,899,-8.6,2022,2,7,01:30:00
2022-02-07 02:30:00,6.2,0,33.89,0.22,13,3.5,900,-8.6,2022,2,7,02:30:00
2022-02-07 03:30:00,5.5,0,35.56,0.22,16,3.5,901,-8.6,2022,2,7,03:30:00
2022-02-07 04:30:00,4.9,0,37.19,0.22,17,3.4000000000000004,901,-8.5,2022,2,7,04:30:00
2022-02-07 05:30:00,4.2,0,39.39,0.22,15,3.3000000000000003,902,-8.4,2022,2,7,05:30:00
2022-02-07 06:30:00,3.4000000000000004,0,42.37,0.22,13,3.2,902,-8.200000000000001,2022,2,7,06:30:00
2022-02-07 07:30:00,2.8000000000000003,0,44.94,0.22,13,3.1,902,-8.0,2022,2,7,07:30:00
2022-02-07 08:30:00,2.2,0,47.17,0.22,12,2.9000000000000004,902,-7.9,2022,2,7,08:30:00
2022-02-07 09:30:00,1.9,0,47.83,0.22,9,2.8000000000000003,902,-8.0,2022,2,7,09:30:00
2022-02-07 10:30:00,1.6,0,48.27,0.22,6,2.9000000000000004,902,-8.200000000000001,2022,2,7,10:30:00
2022-02-07 11:30:00,1.4,0,48.4,0.22,4,3.0,902,-8.3,2022,2,7,11:30:00
2022-02-07 12:30:00,1.1,0,48.99,0.22,4,3.1,902,-8.4,2022,2,7,12:30:00
2022-02-07 13:30:00,1.1,0,48.82,0.22,2,3.1,902,-8.5,2022,2,7,13:30:00
2022-02-07 14:30:00,2.9000000000000004,3,43.1,0.22,2,3.9,903,-8.4,2022,2,7,14:30:00
2022-02-07 15:30:00,6.300000000000001,152,34.84,0.22,4,4.7,903,-8.1,2022,2,7,15:30:00
2022-02-07 16:30:00,9.7,355,27.02,0.22,15,4.800000000000001,904,-8.4,2022,2,7,16:30:00
2022-02-07 17:30:00,12.5,530,19.41,0.22,27,4.7,904,-10.3,2022,2,7,17:30:00
2022-02-07 18:30:00,14.2,656,15.83,0.22,33,4.6000000000000005,904,-11.4,2022,2,7,18:30:00
2022-02-07 19:30:00,15.1,719,14.8,0.22,33,4.3,903,-11.6,2022,2,7,19:30:00
2022-02-07 20:30:00,15.6,714,14.4,0.22,32,4.0,902,-11.5,2022,2,7,20:30:00
2022-02-07 21:30:00,15.7,641,14.45,0.22,30,3.6,901,-11.4,2022,2,7,21:30:00
2022-02-07 22:30:00,15.1,507,15.18,0.22,25,3.1,900,-11.2,2022,2,7,22:30:00
2022-02-07 23:30:00,12.7,327,18.43,0.22,11,2.1,900,-10.8,2022,2,7,23:30:00
2022-02-08 00:30:00,9.2,123,35.29,0.22,174,1.4,900,-5.4,2022,2,8,00:30:00
2022-02-08 01:30:00,7.0,0,36.6,0.22,345,1.6,900,-6.9,2022,2,8,01:30:00
2022-02-08 02:30:00,6.0,0,37.78,0.22,342,1.7000000000000002,901,-7.300000000000001,2022,2,8,02:30:00
2022-02-08 03:30:00,5.300000000000001,0,38.38,0.22,342,1.8,901,-7.800000000000001,2022,2,8,03:30:00
2022-02-08 04:30:00,4.800000000000001,0,38.74,0.22,344,1.8,901,-8.1,2022,2,8,04:30:00
2022-02-08 05:30:00,4.3,0,39.55,0.22,348,1.8,901,-8.3,2022,2,8,05:30:00
2022-02-08 06:30:00,3.8,0,40.55,0.22,354,1.8,901,-8.4,2022,2,8,06:30:00
2022-02-08 07:30:00,3.4000000000000004,0,41.4,0.22,181,1.8,901,-8.5,2022,2,8,07:30:00
2022-02-08 08:30:00,3.0,0,42.32,0.22,7,1.8,901,-8.6,2022,2,8,08:30:00
2022-02-08 09:30:00,2.7,0,42.84,0.22,10,1.8,900,-8.700000000000001,2022,2,8,09:30:00
2022-02-08 10:30:00,2.5,0,43.21,0.22,13,1.9,900,-8.8,2022,2,8,10:30:00
2022-02-08 11:30:00,2.1,0,44.36,0.22,14,2.0,900,-8.8,2022,2,8,11:30:00
2022-02-08 12:30:00,1.9,0,45.09,0.22,13,2.1,900,-8.8,2022,2,8,12:30:00
2022-02-08 13:30:00,1.8,0,45.67,0.22,11,2.2,900,-8.700000000000001,2022,2,8,13:30:00
2022-02-08 14:30:00,4.1000000000000005,3,39.56,0.22,9,2.9000000000000004,900,-8.5,2022,2,8,14:30:00
2022-02-08 15:30:00,7.9,156,33.37,0.22,6,4.1000000000000005,900,-7.300000000000001,2022,2,8,15:30:00
2022-02-08 16:30:00,11.4,359,25.18,0.22,5,4.800000000000001,900,-7.9,2022,2,8,16:30:00
2022-02-08 17:30:00,14.6,533,19.85,0.22,9,5.0,900,-8.200000000000001,2022,2,8,17:30:00
2022-02-08 18:30:00,16.7,656,16.44,0.22,14,5.0,900,-8.9,2022,2,8,18:30:00
2022-02-08 19:30:00,18.0,719,15.05,0.22,17,5.0,899,-9.0,2022,2,8,19:30:00
2022-02-08 20:30:00,18.7,716,14.53,0.22,17,5.300000000000001,898,-8.9,2022,2,8,20:30:00
2022-02-08 21:30:00,18.8,645,14.62,0.22,15,5.7,898,-8.700000000000001,2022,2,8,21:30:00
2022-02-08 22:30:00,18.2,510,15.33,0.22,12,5.5,898,-8.6,2022,2,8,22:30:00
2022-02-08 23:30:00,15.5,327,19.11,0.22,6,3.9,897,-8.0,2022,2,8,23:30:00
2022-02-09 00:30:00,11.5,123,31.93,0.22,179,2.4000000000000004,897,-4.7,2022,2,9,00:30:00
2022-02-09 01:30:00,9.4,0,35.63,0.22,354,2.4000000000000004,897,-5.1000000000000005,2022,2,9,01:30:00
2022-02-09 02:30:00,9.0,0,35.300000000000004,0.22,356,2.6,897,-5.5,2022,2,9,02:30:00
2022-02-09 03:30:00,8.700000000000001,0,34.9,0.22,180,2.8000000000000003,898,-6.0,2022,2,9,03:30:00
2022-02-09 04:30:00,8.5,0,34.1,0.22,4,3.2,898,-6.4,2022,2,9,04:30:00
2022-02-09 05:30:00,8.200000000000001,0,33.26,0.22,4,3.8,898,-7.0,2022,2,9,05:30:00
2022-02-09 06:30:00,7.9,0,32.96,0.22,3,4.7,898,-7.4,2022,2,9,06:30:00
2022-02-09 07:30:00,7.4,0,34.01,0.22,2,5.4,898,-7.5,2022,2,9,07:30:00
2022-02-09 08:30:00,6.800000000000001,0,35.54,0.22,1,5.800000000000001,898,-7.4,2022,2,9,08:30:00
2022-02-09 09:30:00,6.4,0,36.21,0.22,179,5.800000000000001,898,-7.5,2022,2,9,09:30:00
2022-02-09 10:30:00,5.9,0,36.44,0.22,358,5.6000000000000005,897,-7.9,2022,2,9,10:30:00
2022-02-09 11:30:00,5.5,0,36.17,0.22,358,5.300000000000001,897,-8.3,2022,2,9,11:30:00
2022-02-09 12:30:00,5.1000000000000005,0,36.16,0.22,358,5.1000000000000005,897,-8.700000000000001,2022,2,9,12:30:00
2022-02-09 13:30:00,4.9,0,36.17,0.22,358,5.1000000000000005,897,-8.9,2022,2,9,13:30:00
2022-02-09 14:30:00,6.5,3,32.38,0.22,358,5.5,898,-8.9,2022,2,9,14:30:00
2022-02-09 15:30:00,9.8,164,27.01,0.22,179,6.2,898,-8.3,2022,2,9,15:30:00
2022-02-09 16:30:00,13.2,374,21.02,0.22,2,7.0,898,-8.700000000000001,2022,2,9,16:30:00
2022-02-09 17:30:00,16.1,550,16.240000000000002,0.22,6,7.5,898,-9.6,2022,2,9,17:30:00
2022-02-09 18:30:00,18.0,673,12.93,0.22,8,7.7,898,-10.9,2022,2,9,18:30:00
2022-02-09 19:30:00,19.1,735,11.63,0.22,7,7.6,897,-11.4,2022,2,9,19:30:00
2022-02-09 20:30:00,19.6,724,11.64,0.22,6,7.4,896,-11.0,2022,2,9,20:30:00
2022-02-09 21:30:00,19.8,645,12.01,0.22,5,7.0,895,-10.4,2022,2,9,21:30:00
2022-02-09 22:30:00,19.4,511,13.0,0.22,4,6.2,895,-9.8,2022,2,9,22:30:00
2022-02-09 23:30:00,16.900000000000002,326,16.9,0.22,3,4.2,894,-8.4,2022,2,9,23:30:00
2022-02-10 00:30:00,12.8,123,29.77,0.22,180,2.5,894,-4.5,2022,2,10,00:30:00
2022-02-10 01:30:00,10.7,0,35.65,0.22,358,2.4000000000000004,894,-3.9,2022,2,10,01:30:00
2022-02-10 02:30:00,10.1,0,37.62,0.22,181,2.6,895,-3.7,2022,2,10,02:30:00
2022-02-10 03:30:00,9.9,0,38.85,0.22,5,3.3000000000000003,895,-3.5,2022,2,10,03:30:00
2022-02-10 04:30:00,10.1,0,39.03,0.22,7,4.5,895,-3.2,2022,2,10,04:30:00
2022-02-10 05:30:00,10.1,0,39.51,0.22,5,5.7,896,-3.1,2022,2,10,05:30:00
2022-02-10 06:30:00,9.8,0,40.62,0.22,2,6.6000000000000005,896,-3.0,2022,2,10,06:30:00
2022-02-10 07:30:00,9.3,0,42.06,0.22,3,7.2,896,-2.9000000000000004,2022,2,10,07:30:00
2022-02-10 08:30:00,8.8,0,43.7,0.22,4,7.300000000000001,896,-2.9000000000000004,2022,2,10,08:30:00
2022-02-10 09:30:00,8.4,0,45.18,0.22,3,7.1000000000000005,896,-2.8000000000000003,2022,2,10,09:30:00
2022-02-10 10:30:00,8.1,0,46.16,0.22,2,6.9,896,-2.8000000000000003,2022,2,10,10:30:00
2022-02-10 11:30:00,7.7,0,47.41,0.22,3,6.6000000000000005,897,-2.8000000000000003,2022,2,10,11:30:00
2022-02-10 12:30:00,7.300000000000001,0,48.85,0.22,2,6.2,897,-2.8000000000000003,2022,2,10,12:30:00
2022-02-10 13:30:00,6.9,0,50.44,0.22,180,5.800000000000001,897,-2.7,2022,2,10,13:30:00
2022-02-10 14:30:00,8.0,6,47.4,0.22,358,6.0,898,-2.5,2022,2,10,14:30:00
2022-02-10 15:30:00,10.8,162,40.76,0.22,180,6.7,898,-2.0,2022,2,10,15:30:00
2022-02-10 16:30:00,13.8,367,34.0,0.22,6,6.9,898,-1.8,2022,2,10,16:30:00
2022-02-10 17:30:00,16.3,544,27.19,0.22,10,6.800000000000001,898,-2.7,2022,2,10,17:30:00
2022-02-10 18:30:00,18.0,670,22.87,0.22,12,6.7,898,-3.5,2022,2,10,18:30:00
2022-02-10 19:30:00,18.8,733,20.9,0.22,12,6.9,897,-4.1000000000000005,2022,2,10,19:30:00
2022-02-10 20:30:00,19.200000000000003,727,20.21,0.22,13,6.800000000000001,897,-4.2,2022,2,10,20:30:00
2022-02-10 21:30:00,19.1,653,20.36,0.22,13,6.5,896,-4.2,2022,2,10,21:30:00
2022-02-10 22:30:00,18.6,516,20.97,0.22,11,5.800000000000001,896,-4.2,2022,2,10,22:30:00
2022-02-10 23:30:00,16.400000000000002,333,24.77,0.22,8,4.0,895,-3.8,2022,2,10,23:30:00
2022-02-11 00:30:00,12.8,128,37.91,0.22,181,2.2,895,-1.2000000000000002,2022,2,11,00:30:00
2022-02-11 01:30:00,10.6,0,44.95,0.22,352,1.9,896,-0.9,2022,2,11,01:30:00
2022-02-11 02:30:00,10.1,0,46.6,0.22,347,2.1,896,-0.8,2022,2,11,02:30:00
2022-02-11 03:30:00,9.7,0,47.84,0.22,344,2.2,896,-0.8,2022,2,11,03:30:00
2022-02-11 04:30:00,9.4,0,48.57,0.22,345,2.3000000000000003,895,-0.9,2022,2,11,04:30:00
2022-02-11 05:30:00,9.2,0,49.02,0.22,347,2.4000000000000004,895,-1.0,2022,2,11,05:30:00
2022-02-11 06:30:00,8.9,0,49.89,0.22,350,2.5,895,-1.0,2022,2,11,06:30:00
2022-02-11 07:30:00,8.700000000000001,0,50.47,0.22,353,2.7,895,-1.0,2022,2,11,07:30:00
2022-02-11 08:30:00,8.5,0,51.06,0.22,355,3.0,894,-1.1,2022,2,11,08:30:00
2022-02-11 09:30:00,8.3,0,51.69,0.22,357,3.2,894,-1.1,2022,2,11,09:30:00
2022-02-11 10:30:00,8.0,0,52.58,0.22,357,3.4000000000000004,894,-1.1,2022,2,11,10:30:00
2022-02-11 11:30:00,7.7,0,53.48,0.22,356,3.4000000000000004,894,-1.2000000000000002,2022,2,11,11:30:00
2022-02-11 12:30:00,7.4,0,54.3,0.22,355,3.4000000000000004,894,-1.2000000000000002,2022,2,11,12:30:00
2022-02-11 13:30:00,7.300000000000001,0,54.35,0.22,355,3.3000000000000003,894,-1.3,2022,2,11,13:30:00
2022-02-11 14:30:00,9.3,6,47.43,0.22,354,3.8,894,-1.3,2022,2,11,14:30:00
2022-02-11 15:30:00,12.9,166,39.2,0.22,355,4.800000000000001,894,-0.7000000000000001,2022,2,11,15:30:00
2022-02-11 16:30:00,16.0,375,32.3,0.22,357,5.2,894,-0.6000000000000001,2022,2,11,16:30:00
2022-02-11 17:30:00,18.9,553,26.29,0.22,180,5.4,894,-0.9,2022,2,11,17:30:00
2022-02-11 18:30:00,20.9,679,20.25,0.22,2,5.5,894,-2.7,2022,2,11,18:30:00
2022-02-11 19:30:00,22.0,743,15.86,0.22,4,5.6000000000000005,894,-5.1000000000000005,2022,2,11,19:30:00
2022-02-11 20:30:00,22.4,740,13.61,0.22,5,5.7,893,-6.800000000000001,2022,2,11,20:30:00
2022-02-11 21:30:00,22.3,667,12.55,0.22,4,5.6000000000000005,893,-7.9,2022,2,11,21:30:00
2022-02-11 22:30:00,21.6,535,12.5,0.22,3,5.1000000000000005,893,-8.5,2022,2,11,22:30:00
2022-02-11 23:30:00,18.7,349,15.43,0.22,3,3.4000000000000004,893,-8.1,2022,2,11,23:30:00
2022-02-12 00:30:00,14.4,139,29.61,0.22,3,1.9,893,-3.1,2022,2,12,00:30:00
2022-02-12 01:30:00,11.9,0,33.29,0.22,179,1.8,894,-3.8,2022,2,12,01:30:00
2022-02-12 02:30:00,10.9,0,34.160000000000004,0.22,354,1.8,894,-4.3,2022,2,12,02:30:00
2022-02-12 03:30:00,10.2,0,34.07,0.22,352,1.9,894,-5.0,2022,2,12,03:30:00
2022-02-12 04:30:00,9.6,0,33.730000000000004,0.22,355,2.1,895,-5.6000000000000005,2022,2,12,04:30:00
2022-02-12 05:30:00,9.1,0,33.37,0.22,180,2.4000000000000004,895,-6.2,2022,2,12,05:30:00
2022-02-12 06:30:00,8.8,0,33.34,0.22,5,3.0,895,-6.5,2022,2,12,06:30:00
2022-02-12 07:30:00,8.8,0,34.24,0.22,7,4.0,896,-6.1000000000000005,2022,2,12,07:30:00
2022-02-12 08:30:00,8.6,0,36.42,0.22,5,5.1000000000000005,896,-5.5,2022,2,12,08:30:00
2022-02-12 09:30:00,8.200000000000001,0,38.71,0.22,3,5.7,896,-5.0,2022,2,12,09:30:00
2022-02-12 10:30:00,7.800000000000001,0,39.36,0.22,3,5.800000000000001,896,-5.2,2022,2,12,10:30:00
2022-02-12 11:30:00,7.1000000000000005,0,40.12,0.22,5,5.4,897,-5.6000000000000005,2022,2,12,11:30:00
2022-02-12 12:30:00,6.5,0,40.9,0.22,7,4.7,897,-5.9,2022,2,12,12:30:00
2022-02-12 13:30:00,6.1000000000000005,0,41.45,0.22,9,4.3,898,-6.0,2022,2,12,13:30:00
2022-02-12 14:30:00,7.800000000000001,7,36.29,0.22,11,4.800000000000001,899,-6.300000000000001,2022,2,12,14:30:00
2022-02-12 15:30:00,10.9,178,29.07,0.22,13,5.4,900,-6.4,2022,2,12,15:30:00
2022-02-12 16:30:00,14.2,390,22.2,0.22,18,5.0,900,-7.1000000000000005,2022,2,12,16:30:00
2022-02-12 17:30:00,17.400000000000002,572,14.76,0.22,28,4.2,901,-9.7,2022,2,12,17:30:00
2022-02-12 18:30:00,19.5,702,9.86,0.22,38,3.2,900,-13.1,2022,2,12,18:30:00
2022-02-12 19:30:00,20.6,767,8.56,0.22,37,2.6,900,-14.0,2022,2,12,19:30:00
2022-02-12 20:30:00,20.9,761,8.21,0.22,30,2.3000000000000003,899,-14.3,2022,2,12,20:30:00
2022-02-12 21:30:00,20.9,686,8.13,0.22,23,2.2,899,-14.4,2022,2,12,21:30:00
2022-02-12 22:30:00,20.200000000000003,547,8.5,0.22,17,2.1,898,-14.4,2022,2,12,22:30:00
2022-02-12 23:30:00,17.7,358,11.15,0.22,13,1.5,898,-13.0,2022,2,12,23:30:00
2022-02-13 00:30:00,14.2,145,27.45,0.22,9,1.3,898,-4.3,2022,2,13,00:30:00
2022-02-13 01:30:00,12.0,0,24.33,0.22,183,1.5,899,-7.800000000000001,2022,2,13,01:30:00
2022-02-13 02:30:00,10.7,0,25.25,0.22,356,1.5,899,-8.4,2022,2,13,02:30:00
2022-02-13 03:30:00,9.6,0,26.02,0.22,353,1.6,900,-9.0,2022,2,13,03:30:00
2022-02-13 04:30:00,8.700000000000001,0,26.5,0.22,353,1.6,900,-9.5,2022,2,13,04:30:00
2022-02-13 05:30:00,8.0,0,26.86,0.22,354,1.7000000000000002,900,-10.0,2022,2,13,05:30:00
2022-02-13 06:30:00,7.300000000000001,0,27.25,0.22,357,1.7000000000000002,900,-10.4,2022,2,13,06:30:00
2022-02-13 07:30:00,6.6000000000000005,0,27.96,0.22,181,1.8,900,-10.7,2022,2,13,07:30:00
2022-02-13 08:30:00,5.9,0,28.89,0.22,5,1.9,900,-10.9,2022,2,13,08:30:00
2022-02-13 09:30:00,5.2,0,29.95,0.22,9,1.9,900,-11.0,2022,2,13,09:30:00
2022-02-13 10:30:00,4.6000000000000005,0,31.24,0.22,12,1.9,900,-11.0,2022,2,13,10:30:00
2022-02-13 11:30:00,4.0,0,32.69,0.22,13,2.0,900,-11.0,2022,2,13,11:30:00
2022-02-13 12:30:00,3.5,0,33.75,0.22,13,2.1,900,-11.0,2022,2,13,12:30:00
2022-02-13 13:30:00,3.4000000000000004,0,33.84,0.22,12,2.1,900,-11.1,2022,2,13,13:30:00
2022-02-13 14:30:00,5.800000000000001,8,29.25,0.22,10,2.7,901,-10.8,2022,2,13,14:30:00
2022-02-13 15:30:00,10.0,182,25.27,0.22,8,3.8,901,-9.0,2022,2,13,15:30:00
2022-02-13 16:30:00,13.5,396,17.34,0.22,10,4.1000000000000005,902,-10.9,2022,2,13,16:30:00
2022-02-13 17:30:00,16.7,578,13.93,0.22,19,3.1,901,-11.0,2022,2,13,17:30:00
2022-02-13 18:30:00,19.200000000000003,707,10.29,0.22,30,2.0,901,-12.8,2022,2,13,18:30:00
2022-02-13 19:30:00,20.5,772,8.92,0.22,33,1.3,900,-13.6,2022,2,13,19:30:00
2022-02-13 20:30:00,21.200000000000003,767,8.4,0.22,27,1.0,899,-13.8,2022,2,13,20:30:00
2022-02-13 21:30:00,21.200000000000003,692,8.28,0.22,19,1.0,898,-14.0,2022,2,13,21:30:00
2022-02-13 22:30:00,20.700000000000003,553,8.48,0.22,11,0.9,898,-14.1,2022,2,13,22:30:00
2022-02-13 23:30:00,18.8,364,10.91,0.22,13,0.7000000000000001,898,-12.4,2022,2,13,23:30:00
2022-02-14 00:30:00,16.400000000000002,149,21.25,0.22,13,0.7000000000000001,898,-5.800000000000001,2022,2,14,00:30:00
2022-02-14 01:30:00,14.6,0,17.2,0.22,180,0.8,898,-10.1,2022,2,14,01:30:00
2022-02-14 02:30:00,13.3,0,18.17,0.22,347,0.9,898,-10.4,2022,2,14,02:30:00
2022-02-14 03:30:00,12.0,0,19.71,0.22,339,1.1,898,-10.5,2022,2,14,03:30:00
2022-02-14 04:30:00,10.9,0,21.05,0.22,336,1.2000000000000002,898,-10.6,2022,2,14,04:30:00
2022-02-14 05:30:00,9.9,0,22.66,0.22,336,1.3,898,-10.5,2022,2,14,05:30:00
2022-02-14 06:30:00,9.2,0,23.49,0.22,338,1.4,898,-10.6,2022,2,14,06:30:00
2022-02-14 07:30:00,8.700000000000001,0,24.06,0.22,341,1.5,897,-10.7,2022,2,14,07:30:00
2022-02-14 08:30:00,8.200000000000001,0,24.36,0.22,347,1.5,897,-11.0,2022,2,14,08:30:00
2022-02-14 09:30:00,7.800000000000001,0,24.59,0.22,353,1.5,896,-11.2,2022,2,14,09:30:00
2022-02-14 10:30:00,7.300000000000001,0,25.19,0.22,179,1.5,896,-11.4,2022,2,14,10:30:00
2022-02-14 11:30:00,6.9,0,25.44,0.22,3,1.5,896,-11.6,2022,2,14,11:30:00
2022-02-14 12:30:00,6.5,0,25.8,0.22,2,1.5,896,-11.8,2022,2,14,12:30:00
2022-02-14 13:30:00,6.2,0,26.15,0.22,180,1.4,896,-11.8,2022,2,14,13:30:00
2022-02-14 14:30:00,7.7,8,24.12,0.22,182,1.5,896,-11.6,2022,2,14,14:30:00
2022-02-14 15:30:00,10.9,182,26.31,0.22,5,2.1,896,-7.7,2022,2,14,15:30:00
2022-02-14 16:30:00,14.3,390,16.78,0.22,7,2.2,896,-10.6,2022,2,14,16:30:00
2022-02-14 17:30:00,17.5,569,12.47,0.22,132,1.4,896,-11.8,2022,2,14,17:30:00
2022-02-14 18:30:00,19.5,696,10.37,0.22,235,1.5,895,-12.5,2022,2,14,18:30:00
2022-02-14 19:30:00,20.3,760,10.34,0.22,214,2.5,893,-11.9,2022,2,14,19:30:00
2022-02-14 20:30:00,20.6,754,10.53,0.22,211,3.1,892,-11.5,2022,2,14,20:30:00
2022-02-14 21:30:00,20.6,679,10.85,0.22,211,3.3000000000000003,891,-11.1,2022,2,14,21:30:00
2022-02-14 22:30:00,20.1,542,11.54,0.22,213,3.2,890,-10.7,2022,2,14,22:30:00
2022-02-14 23:30:00,17.400000000000002,353,15.26,0.22,210,2.2,889,-9.3,2022,2,14,23:30:00
2022-02-15 00:30:00,13.5,133,31.63,0.22,199,1.4,889,-3.0,2022,2,15,00:30:00
2022-02-15 01:30:00,11.3,2,31.91,0.22,189,1.5,889,-4.9,2022,2,15,01:30:00
2022-02-15 02:30:00,10.2,0,31.67,0.22,189,1.6,889,-5.9,2022,2,15,02:30:00
2022-02-15 03:30:00,9.4,0,30.17,0.22,197,1.8,888,-7.300000000000001,2022,2,15,03:30:00
2022-02-15 04:30:00,8.9,0,29.0,0.22,205,1.9,888,-8.200000000000001,2022,2,15,04:30:00
2022-02-15 05:30:00,8.6,0,29.35,0.22,213,1.9,888,-8.3,2022,2,15,05:30:00
2022-02-15 06:30:00,8.3,0,31.66,0.22,218,1.8,887,-7.6,2022,2,15,06:30:00
2022-02-15 07:30:00,7.9,0,35.660000000000004,0.22,221,1.8,886,-6.4,2022,2,15,07:30:00
2022-02-15 08:30:00,7.4,0,39.97,0.22,224,1.8,886,-5.300000000000001,2022,2,15,08:30:00
2022-02-15 09:30:00,6.7,0,45.64,0.22,230,1.9,885,-4.2,2022,2,15,09:30:00
2022-02-15 10:30:00,5.9,0,53.620000000000005,0.22,238,2.1,884,-2.8000000000000003,2022,2,15,10:30:00
